Name,Dataset,Sequence length,Method,Metric_name,Metric
6yam_3.csv,RNA3DB,45,rhofold,CLASH,0.0
6yam_3.csv,RNA3DB,45,rnajp,GDT-TS,0.161
6yam_3.csv,RNA3DB,45,rnacomposer,GDT-TS,0.156
6yam_3.csv,RNA3DB,45,alphafold3,GDT-TS,0.15
6yam_3.csv,RNA3DB,45,rhofold,GDT-TS,0.144
6yam_3.csv,RNA3DB,45,rnajp,GDT-TS@1,0.089
6yam_3.csv,RNA3DB,45,rnacomposer,GDT-TS@1,0.089
6yam_3.csv,RNA3DB,45,alphafold3,GDT-TS@1,0.089
6yam_3.csv,RNA3DB,45,rhofold,GDT-TS@1,0.089
6yam_3.csv,RNA3DB,45,rnajp,GDT-TS@2,0.133
6yam_3.csv,RNA3DB,45,rnacomposer,GDT-TS@2,0.133
6yam_3.csv,RNA3DB,45,alphafold3,GDT-TS@2,0.111
6yam_3.csv,RNA3DB,45,rhofold,GDT-TS@2,0.111
6yam_3.csv,RNA3DB,45,rnajp,GDT-TS@4,0.178
6yam_3.csv,RNA3DB,45,rnacomposer,GDT-TS@4,0.178
6yam_3.csv,RNA3DB,45,alphafold3,GDT-TS@4,0.156
6yam_3.csv,RNA3DB,45,rhofold,GDT-TS@4,0.133
6yam_3.csv,RNA3DB,45,rnajp,GDT-TS@8,0.244
6yam_3.csv,RNA3DB,45,rnacomposer,GDT-TS@8,0.222
6yam_3.csv,RNA3DB,45,alphafold3,GDT-TS@8,0.244
6yam_3.csv,RNA3DB,45,rhofold,GDT-TS@8,0.244
6yam_3.csv,RNA3DB,45,rnajp,lDDT,0.0
6yam_3.csv,RNA3DB,45,rnacomposer,lDDT,0.444
6yam_3.csv,RNA3DB,45,alphafold3,lDDT,0.473
6yam_3.csv,RNA3DB,45,rhofold,lDDT,0.432
6yam_3.csv,RNA3DB,45,rnajp,LCS-TA-COVERAGE-10,2.222
6yam_3.csv,RNA3DB,45,rnacomposer,LCS-TA-COVERAGE-10,2.222
6yam_3.csv,RNA3DB,45,alphafold3,LCS-TA-COVERAGE-10,4.444
6yam_3.csv,RNA3DB,45,rhofold,LCS-TA-COVERAGE-10,2.222
6yam_3.csv,RNA3DB,45,rnajp,LCS-TA-RESIDUES-10,1.0
6yam_3.csv,RNA3DB,45,rnacomposer,LCS-TA-RESIDUES-10,1.0
6yam_3.csv,RNA3DB,45,alphafold3,LCS-TA-RESIDUES-10,2.0
6yam_3.csv,RNA3DB,45,rhofold,LCS-TA-RESIDUES-10,1.0
1ddy_E.csv,RNA3DB,35,rhofold,RMSD,1.717
1ddy_E.csv,RNA3DB,35,alphafold3,RMSD,5.382
1ddy_E.csv,RNA3DB,35,rnacomposer,RMSD,18.113
1ddy_E.csv,RNA3DB,35,rnajp,RMSD,20.944
1ddy_E.csv,RNA3DB,35,rhofold,P-VALUE,1.859623566247137e-13
1ddy_E.csv,RNA3DB,35,alphafold3,P-VALUE,8.499161169295277e-08
1ddy_E.csv,RNA3DB,35,rnacomposer,P-VALUE,0.9673618405436109
1ddy_E.csv,RNA3DB,35,rnajp,P-VALUE,0.9996829198830832
1ddy_E.csv,RNA3DB,35,rhofold,INF-ALL,0.759
1ddy_E.csv,RNA3DB,35,alphafold3,INF-ALL,0.642
1ddy_E.csv,RNA3DB,35,rnacomposer,INF-ALL,0.177
1ddy_E.csv,RNA3DB,35,rnajp,INF-ALL,0.462
1ddy_E.csv,RNA3DB,35,rhofold,INF-WC,0.853
1ddy_E.csv,RNA3DB,35,alphafold3,INF-WC,0.572
1ddy_E.csv,RNA3DB,35,rnacomposer,INF-WC,0.114
1ddy_E.csv,RNA3DB,35,rnajp,INF-WC,0.342
1ddy_E.csv,RNA3DB,35,rhofold,INF-NWC,0.516
1ddy_E.csv,RNA3DB,35,alphafold3,INF-NWC,
1ddy_E.csv,RNA3DB,35,rnacomposer,INF-NWC,0.0
1ddy_E.csv,RNA3DB,35,rnajp,INF-NWC,0.0
1ddy_E.csv,RNA3DB,35,rhofold,INF-STACK,0.77
1ddy_E.csv,RNA3DB,35,alphafold3,INF-STACK,0.704
1ddy_E.csv,RNA3DB,35,rnacomposer,INF-STACK,0.237
1ddy_E.csv,RNA3DB,35,rnajp,INF-STACK,0.556
1ddy_E.csv,RNA3DB,35,rhofold,DI,2.261
1ddy_E.csv,RNA3DB,35,alphafold3,DI,8.382
1ddy_E.csv,RNA3DB,35,rnacomposer,DI,102.461
1ddy_E.csv,RNA3DB,35,rnajp,DI,45.346
1ddy_E.csv,RNA3DB,35,rhofold,MCQ,58.16
1ddy_E.csv,RNA3DB,35,alphafold3,MCQ,21.97
1ddy_E.csv,RNA3DB,35,rnacomposer,MCQ,45.84
1ddy_E.csv,RNA3DB,35,rnajp,MCQ,39.05
1ddy_E.csv,RNA3DB,35,rhofold,TM-score,0.48
1ddy_E.csv,RNA3DB,35,alphafold3,TM-score,0.297
1ddy_E.csv,RNA3DB,35,rnacomposer,TM-score,0.184
1ddy_E.csv,RNA3DB,35,rnajp,TM-score,0.148
1ddy_E.csv,RNA3DB,35,rhofold,CAD,
1ddy_E.csv,RNA3DB,35,alphafold3,CAD,
1ddy_E.csv,RNA3DB,35,rnacomposer,CAD,
1ddy_E.csv,RNA3DB,35,rnajp,CAD,
1ddy_E.csv,RNA3DB,35,rhofold,BARNABA-RMSD,0.193
1ddy_E.csv,RNA3DB,35,alphafold3,BARNABA-RMSD,0.607
1ddy_E.csv,RNA3DB,35,rnacomposer,BARNABA-RMSD,1.884
1ddy_E.csv,RNA3DB,35,rnajp,BARNABA-RMSD,2.052
1ddy_E.csv,RNA3DB,35,rhofold,BARNABA-eRMSD,0.804
1ddy_E.csv,RNA3DB,35,alphafold3,BARNABA-eRMSD,1.36
1ddy_E.csv,RNA3DB,35,rnacomposer,BARNABA-eRMSD,2.162
1ddy_E.csv,RNA3DB,35,rnajp,BARNABA-eRMSD,2.046
1ddy_E.csv,RNA3DB,35,rhofold,BARNABA-eSCORE,0.462
1ddy_E.csv,RNA3DB,35,alphafold3,BARNABA-eSCORE,0.633
1ddy_E.csv,RNA3DB,35,rnacomposer,BARNABA-eSCORE,0.26
1ddy_E.csv,RNA3DB,35,rnajp,BARNABA-eSCORE,0.409
1ddy_E.csv,RNA3DB,35,rhofold,CLASH,0.0
1ddy_E.csv,RNA3DB,35,alphafold3,CLASH,0.0
1ddy_E.csv,RNA3DB,35,rnacomposer,CLASH,0.0
1ddy_E.csv,RNA3DB,35,rnajp,CLASH,0.0
1ddy_E.csv,RNA3DB,35,rhofold,GDT-TS,0.843
1ddy_E.csv,RNA3DB,35,alphafold3,GDT-TS,0.571
1ddy_E.csv,RNA3DB,35,rnacomposer,GDT-TS,0.229
1ddy_E.csv,RNA3DB,35,rnajp,GDT-TS,0.336
1ddy_E.csv,RNA3DB,35,rhofold,GDT-TS@1,0.486
1ddy_E.csv,RNA3DB,35,alphafold3,GDT-TS@1,0.314
1ddy_E.csv,RNA3DB,35,rnacomposer,GDT-TS@1,0.143
1ddy_E.csv,RNA3DB,35,rnajp,GDT-TS@1,0.171
1ddy_E.csv,RNA3DB,35,rhofold,GDT-TS@2,0.886
1ddy_E.csv,RNA3DB,35,alphafold3,GDT-TS@2,0.457
1ddy_E.csv,RNA3DB,35,rnacomposer,GDT-TS@2,0.171
1ddy_E.csv,RNA3DB,35,rnajp,GDT-TS@2,0.257
1ddy_E.csv,RNA3DB,35,rhofold,GDT-TS@4,1.0
1ddy_E.csv,RNA3DB,35,alphafold3,GDT-TS@4,0.657
1ddy_E.csv,RNA3DB,35,rnacomposer,GDT-TS@4,0.229
1ddy_E.csv,RNA3DB,35,rnajp,GDT-TS@4,0.343
1ddy_E.csv,RNA3DB,35,rhofold,GDT-TS@8,1.0
1ddy_E.csv,RNA3DB,35,alphafold3,GDT-TS@8,0.857
1ddy_E.csv,RNA3DB,35,rnacomposer,GDT-TS@8,0.371
1ddy_E.csv,RNA3DB,35,rnajp,GDT-TS@8,0.571
1ddy_E.csv,RNA3DB,35,rhofold,lDDT,0.702
1ddy_E.csv,RNA3DB,35,alphafold3,lDDT,0.581
1ddy_E.csv,RNA3DB,35,rnacomposer,lDDT,0.279
1ddy_E.csv,RNA3DB,35,rnajp,lDDT,0.0
1ddy_E.csv,RNA3DB,35,rhofold,LCS-TA-COVERAGE-10,
1ddy_E.csv,RNA3DB,35,alphafold3,LCS-TA-COVERAGE-10,28.571
1ddy_E.csv,RNA3DB,35,rnacomposer,LCS-TA-COVERAGE-10,5.714
1ddy_E.csv,RNA3DB,35,rnajp,LCS-TA-COVERAGE-10,8.571
1ddy_E.csv,RNA3DB,35,rhofold,LCS-TA-RESIDUES-10,
1ddy_E.csv,RNA3DB,35,alphafold3,LCS-TA-RESIDUES-10,10.0
1ddy_E.csv,RNA3DB,35,rnacomposer,LCS-TA-RESIDUES-10,2.0
1ddy_E.csv,RNA3DB,35,rnajp,LCS-TA-RESIDUES-10,3.0
6dtd_C.csv,RNA3DB,37,rhofold,RMSD,4.851
6dtd_C.csv,RNA3DB,37,alphafold3,RMSD,5.143
6dtd_C.csv,RNA3DB,37,rnajp,RMSD,5.228
6dtd_C.csv,RNA3DB,37,rnacomposer,RMSD,7.979
6dtd_C.csv,RNA3DB,37,rhofold,P-VALUE,2.1012170337009195e-09
6dtd_C.csv,RNA3DB,37,alphafold3,P-VALUE,5.509244560553128e-09
6dtd_C.csv,RNA3DB,37,rnajp,P-VALUE,7.264930712569395e-09
6dtd_C.csv,RNA3DB,37,rnacomposer,P-VALUE,1.747670836388382e-05
6dtd_C.csv,RNA3DB,37,rhofold,INF-ALL,0.68
6dtd_C.csv,RNA3DB,37,alphafold3,INF-ALL,0.796
6dtd_C.csv,RNA3DB,37,rnajp,INF-ALL,0.729
6dtd_C.csv,RNA3DB,37,rnacomposer,INF-ALL,0.693
6dtd_C.csv,RNA3DB,37,rhofold,INF-WC,0.645
6dtd_C.csv,RNA3DB,37,alphafold3,INF-WC,0.964
6dtd_C.csv,RNA3DB,37,rnajp,INF-WC,0.886
6dtd_C.csv,RNA3DB,37,rnacomposer,INF-WC,0.926
6dtd_C.csv,RNA3DB,37,rhofold,INF-NWC,
6dtd_C.csv,RNA3DB,37,alphafold3,INF-NWC,
6dtd_C.csv,RNA3DB,37,rnajp,INF-NWC,0.0
6dtd_C.csv,RNA3DB,37,rnacomposer,INF-NWC,0.0
6dtd_C.csv,RNA3DB,37,rhofold,INF-STACK,0.74
6dtd_C.csv,RNA3DB,37,alphafold3,INF-STACK,0.763
6dtd_C.csv,RNA3DB,37,rnajp,INF-STACK,0.741
6dtd_C.csv,RNA3DB,37,rnacomposer,INF-STACK,0.628
6dtd_C.csv,RNA3DB,37,rhofold,DI,7.138
6dtd_C.csv,RNA3DB,37,alphafold3,DI,6.463
6dtd_C.csv,RNA3DB,37,rnajp,DI,7.166
6dtd_C.csv,RNA3DB,37,rnacomposer,DI,11.519
6dtd_C.csv,RNA3DB,37,rhofold,MCQ,59.92
6dtd_C.csv,RNA3DB,37,alphafold3,MCQ,16.81
6dtd_C.csv,RNA3DB,37,rnajp,MCQ,26.84
6dtd_C.csv,RNA3DB,37,rnacomposer,MCQ,28.36
6dtd_C.csv,RNA3DB,37,rhofold,TM-score,0.192
6dtd_C.csv,RNA3DB,37,alphafold3,TM-score,0.265
6dtd_C.csv,RNA3DB,37,rnajp,TM-score,0.213
6dtd_C.csv,RNA3DB,37,rnacomposer,TM-score,0.179
6dtd_C.csv,RNA3DB,37,rhofold,CAD,
6dtd_C.csv,RNA3DB,37,alphafold3,CAD,
6dtd_C.csv,RNA3DB,37,rnajp,CAD,
6dtd_C.csv,RNA3DB,37,rnacomposer,CAD,
6dtd_C.csv,RNA3DB,37,rhofold,BARNABA-RMSD,0.494
6dtd_C.csv,RNA3DB,37,alphafold3,BARNABA-RMSD,0.507
6dtd_C.csv,RNA3DB,37,rnajp,BARNABA-RMSD,0.499
6dtd_C.csv,RNA3DB,37,rnacomposer,BARNABA-RMSD,0.829
6dtd_C.csv,RNA3DB,37,rhofold,BARNABA-eRMSD,1.336
6dtd_C.csv,RNA3DB,37,alphafold3,BARNABA-eRMSD,1.107
6dtd_C.csv,RNA3DB,37,rnajp,BARNABA-eRMSD,1.29
6dtd_C.csv,RNA3DB,37,rnacomposer,BARNABA-eRMSD,1.274
6dtd_C.csv,RNA3DB,37,rhofold,BARNABA-eSCORE,0.659
6dtd_C.csv,RNA3DB,37,alphafold3,BARNABA-eSCORE,1.552
6dtd_C.csv,RNA3DB,37,rnajp,BARNABA-eSCORE,1.056
6dtd_C.csv,RNA3DB,37,rnacomposer,BARNABA-eSCORE,0.89
6dtd_C.csv,RNA3DB,37,rhofold,CLASH,0.0
6dtd_C.csv,RNA3DB,37,alphafold3,CLASH,0.0
6dtd_C.csv,RNA3DB,37,rnajp,CLASH,0.0
6dtd_C.csv,RNA3DB,37,rnacomposer,CLASH,0.0
6dtd_C.csv,RNA3DB,37,rhofold,GDT-TS,0.554
6dtd_C.csv,RNA3DB,37,alphafold3,GDT-TS,0.547
6dtd_C.csv,RNA3DB,37,rnajp,GDT-TS,0.534
6dtd_C.csv,RNA3DB,37,rnacomposer,GDT-TS,0.426
6dtd_C.csv,RNA3DB,37,rhofold,GDT-TS@1,0.189
6dtd_C.csv,RNA3DB,37,alphafold3,GDT-TS@1,0.324
6dtd_C.csv,RNA3DB,37,rnajp,GDT-TS@1,0.216
6dtd_C.csv,RNA3DB,37,rnacomposer,GDT-TS@1,0.189
6dtd_C.csv,RNA3DB,37,rhofold,GDT-TS@2,0.405
6dtd_C.csv,RNA3DB,37,alphafold3,GDT-TS@2,0.405
6dtd_C.csv,RNA3DB,37,rnajp,GDT-TS@2,0.351
6dtd_C.csv,RNA3DB,37,rnacomposer,GDT-TS@2,0.297
6dtd_C.csv,RNA3DB,37,rhofold,GDT-TS@4,0.649
6dtd_C.csv,RNA3DB,37,alphafold3,GDT-TS@4,0.513
6dtd_C.csv,RNA3DB,37,rnajp,GDT-TS@4,0.568
6dtd_C.csv,RNA3DB,37,rnacomposer,GDT-TS@4,0.486
6dtd_C.csv,RNA3DB,37,rhofold,GDT-TS@8,0.973
6dtd_C.csv,RNA3DB,37,alphafold3,GDT-TS@8,0.946
6dtd_C.csv,RNA3DB,37,rnajp,GDT-TS@8,1.0
6dtd_C.csv,RNA3DB,37,rnacomposer,GDT-TS@8,0.73
6dtd_C.csv,RNA3DB,37,rhofold,lDDT,0.478
6dtd_C.csv,RNA3DB,37,alphafold3,lDDT,0.671
6dtd_C.csv,RNA3DB,37,rnajp,lDDT,0.044
6dtd_C.csv,RNA3DB,37,rnacomposer,lDDT,0.553
6dtd_C.csv,RNA3DB,37,rhofold,LCS-TA-COVERAGE-10,2.703
6dtd_C.csv,RNA3DB,37,alphafold3,LCS-TA-COVERAGE-10,43.243
6dtd_C.csv,RNA3DB,37,rnajp,LCS-TA-COVERAGE-10,13.514
6dtd_C.csv,RNA3DB,37,rnacomposer,LCS-TA-COVERAGE-10,10.811
6dtd_C.csv,RNA3DB,37,rhofold,LCS-TA-RESIDUES-10,1.0
6dtd_C.csv,RNA3DB,37,alphafold3,LCS-TA-RESIDUES-10,16.0
6dtd_C.csv,RNA3DB,37,rnajp,LCS-TA-RESIDUES-10,5.0
6dtd_C.csv,RNA3DB,37,rnacomposer,LCS-TA-RESIDUES-10,4.0
4b3p_r.csv,RNA3DB,21,rhofold,RMSD,2.658
4b3p_r.csv,RNA3DB,21,alphafold3c,RMSD,10.566
4b3p_r.csv,RNA3DB,21,alphafold3,RMSD,14.507
4b3p_r.csv,RNA3DB,21,rnacomposer,RMSD,14.578
4b3p_r.csv,RNA3DB,21,rnajp,RMSD,15.492
4b3p_r.csv,RNA3DB,21,rhofold,P-VALUE,5.7509249142939645e-05
4b3p_r.csv,RNA3DB,21,alphafold3c,P-VALUE,0.7044532574717718
4b3p_r.csv,RNA3DB,21,alphafold3,P-VALUE,0.9967982250680294
4b3p_r.csv,RNA3DB,21,rnacomposer,P-VALUE,0.9971622164613264
4b3p_r.csv,RNA3DB,21,rnajp,P-VALUE,0.9994695472300528
4b3p_r.csv,RNA3DB,21,rhofold,INF-ALL,0.866
4b3p_r.csv,RNA3DB,21,alphafold3c,INF-ALL,0.866
4b3p_r.csv,RNA3DB,21,alphafold3,INF-ALL,0.667
4b3p_r.csv,RNA3DB,21,rnacomposer,INF-ALL,0.577
4b3p_r.csv,RNA3DB,21,rnajp,INF-ALL,0.577
4b3p_r.csv,RNA3DB,21,rhofold,INF-WC,
4b3p_r.csv,RNA3DB,21,alphafold3c,INF-WC,
4b3p_r.csv,RNA3DB,21,alphafold3,INF-WC,
4b3p_r.csv,RNA3DB,21,rnacomposer,INF-WC,
4b3p_r.csv,RNA3DB,21,rnajp,INF-WC,
4b3p_r.csv,RNA3DB,21,rhofold,INF-NWC,
4b3p_r.csv,RNA3DB,21,alphafold3c,INF-NWC,
4b3p_r.csv,RNA3DB,21,alphafold3,INF-NWC,
4b3p_r.csv,RNA3DB,21,rnacomposer,INF-NWC,
4b3p_r.csv,RNA3DB,21,rnajp,INF-NWC,
4b3p_r.csv,RNA3DB,21,rhofold,INF-STACK,0.866
4b3p_r.csv,RNA3DB,21,alphafold3c,INF-STACK,0.866
4b3p_r.csv,RNA3DB,21,alphafold3,INF-STACK,0.777
4b3p_r.csv,RNA3DB,21,rnacomposer,INF-STACK,0.674
4b3p_r.csv,RNA3DB,21,rnajp,INF-STACK,0.707
4b3p_r.csv,RNA3DB,21,rhofold,DI,3.069
4b3p_r.csv,RNA3DB,21,alphafold3c,DI,12.201
4b3p_r.csv,RNA3DB,21,alphafold3,DI,21.753
4b3p_r.csv,RNA3DB,21,rnacomposer,DI,25.25
4b3p_r.csv,RNA3DB,21,rnajp,DI,26.833
4b3p_r.csv,RNA3DB,21,rhofold,MCQ,54.08
4b3p_r.csv,RNA3DB,21,alphafold3c,MCQ,9.31
4b3p_r.csv,RNA3DB,21,alphafold3,MCQ,10.19
4b3p_r.csv,RNA3DB,21,rnacomposer,MCQ,18.27
4b3p_r.csv,RNA3DB,21,rnajp,MCQ,24.08
4b3p_r.csv,RNA3DB,21,rhofold,TM-score,0.211
4b3p_r.csv,RNA3DB,21,alphafold3c,TM-score,0.421
4b3p_r.csv,RNA3DB,21,alphafold3,TM-score,0.187
4b3p_r.csv,RNA3DB,21,rnacomposer,TM-score,0.164
4b3p_r.csv,RNA3DB,21,rnajp,TM-score,0.272
4b3p_r.csv,RNA3DB,21,rhofold,CAD,
4b3p_r.csv,RNA3DB,21,alphafold3c,CAD,0.828
4b3p_r.csv,RNA3DB,21,alphafold3,CAD,
4b3p_r.csv,RNA3DB,21,rnacomposer,CAD,
4b3p_r.csv,RNA3DB,21,rnajp,CAD,
4b3p_r.csv,RNA3DB,21,rhofold,BARNABA-RMSD,0.271
4b3p_r.csv,RNA3DB,21,alphafold3c,BARNABA-RMSD,1.143
4b3p_r.csv,RNA3DB,21,alphafold3,BARNABA-RMSD,1.539
4b3p_r.csv,RNA3DB,21,rnacomposer,BARNABA-RMSD,1.501
4b3p_r.csv,RNA3DB,21,rnajp,BARNABA-RMSD,1.588
4b3p_r.csv,RNA3DB,21,rhofold,BARNABA-eRMSD,0.567
4b3p_r.csv,RNA3DB,21,alphafold3c,BARNABA-eRMSD,0.547
4b3p_r.csv,RNA3DB,21,alphafold3,BARNABA-eRMSD,1.348
4b3p_r.csv,RNA3DB,21,rnacomposer,BARNABA-eRMSD,1.306
4b3p_r.csv,RNA3DB,21,rnajp,BARNABA-eRMSD,1.479
4b3p_r.csv,RNA3DB,21,rhofold,BARNABA-eSCORE,0.34
4b3p_r.csv,RNA3DB,21,alphafold3c,BARNABA-eSCORE,1.049
4b3p_r.csv,RNA3DB,21,alphafold3,BARNABA-eSCORE,0.378
4b3p_r.csv,RNA3DB,21,rnacomposer,BARNABA-eSCORE,0.045
4b3p_r.csv,RNA3DB,21,rnajp,BARNABA-eSCORE,0.165
4b3p_r.csv,RNA3DB,21,rhofold,CLASH,0.0
4b3p_r.csv,RNA3DB,21,alphafold3c,CLASH,0.0
4b3p_r.csv,RNA3DB,21,alphafold3,CLASH,0.0
4b3p_r.csv,RNA3DB,21,rnacomposer,CLASH,0.0
4b3p_r.csv,RNA3DB,21,rnajp,CLASH,0.0
4b3p_r.csv,RNA3DB,21,rhofold,GDT-TS,0.345
4b3p_r.csv,RNA3DB,21,alphafold3c,GDT-TS,0.762
4b3p_r.csv,RNA3DB,21,alphafold3,GDT-TS,0.321
4b3p_r.csv,RNA3DB,21,rnacomposer,GDT-TS,0.274
4b3p_r.csv,RNA3DB,21,rnajp,GDT-TS,0.262
4b3p_r.csv,RNA3DB,21,rhofold,GDT-TS@1,0.238
4b3p_r.csv,RNA3DB,21,alphafold3c,GDT-TS@1,0.571
4b3p_r.csv,RNA3DB,21,alphafold3,GDT-TS@1,0.238
4b3p_r.csv,RNA3DB,21,rnacomposer,GDT-TS@1,0.191
4b3p_r.csv,RNA3DB,21,rnajp,GDT-TS@1,0.191
4b3p_r.csv,RNA3DB,21,rhofold,GDT-TS@2,0.381
4b3p_r.csv,RNA3DB,21,alphafold3c,GDT-TS@2,0.762
4b3p_r.csv,RNA3DB,21,alphafold3,GDT-TS@2,0.286
4b3p_r.csv,RNA3DB,21,rnacomposer,GDT-TS@2,0.238
4b3p_r.csv,RNA3DB,21,rnajp,GDT-TS@2,0.238
4b3p_r.csv,RNA3DB,21,rhofold,GDT-TS@4,0.381
4b3p_r.csv,RNA3DB,21,alphafold3c,GDT-TS@4,0.857
4b3p_r.csv,RNA3DB,21,alphafold3,GDT-TS@4,0.381
4b3p_r.csv,RNA3DB,21,rnacomposer,GDT-TS@4,0.286
4b3p_r.csv,RNA3DB,21,rnajp,GDT-TS@4,0.286
4b3p_r.csv,RNA3DB,21,rhofold,GDT-TS@8,0.381
4b3p_r.csv,RNA3DB,21,alphafold3c,GDT-TS@8,0.857
4b3p_r.csv,RNA3DB,21,alphafold3,GDT-TS@8,0.381
4b3p_r.csv,RNA3DB,21,rnacomposer,GDT-TS@8,0.381
4b3p_r.csv,RNA3DB,21,rnajp,GDT-TS@8,0.333
4b3p_r.csv,RNA3DB,21,rhofold,lDDT,0.741
4b3p_r.csv,RNA3DB,21,alphafold3c,lDDT,0.784
4b3p_r.csv,RNA3DB,21,alphafold3,lDDT,0.701
4b3p_r.csv,RNA3DB,21,rnacomposer,lDDT,0.625
4b3p_r.csv,RNA3DB,21,rnajp,lDDT,0.0
4b3p_r.csv,RNA3DB,21,rhofold,LCS-TA-COVERAGE-10,4.762
4b3p_r.csv,RNA3DB,21,alphafold3c,LCS-TA-COVERAGE-10,
4b3p_r.csv,RNA3DB,21,alphafold3,LCS-TA-COVERAGE-10,76.19
4b3p_r.csv,RNA3DB,21,rnacomposer,LCS-TA-COVERAGE-10,28.571
4b3p_r.csv,RNA3DB,21,rnajp,LCS-TA-COVERAGE-10,14.286
4b3p_r.csv,RNA3DB,21,rhofold,LCS-TA-RESIDUES-10,1.0
4b3p_r.csv,RNA3DB,21,alphafold3c,LCS-TA-RESIDUES-10,
4b3p_r.csv,RNA3DB,21,alphafold3,LCS-TA-RESIDUES-10,16.0
4b3p_r.csv,RNA3DB,21,rnacomposer,LCS-TA-RESIDUES-10,6.0
4b3p_r.csv,RNA3DB,21,rnajp,LCS-TA-RESIDUES-10,3.0
5t2a_F.csv,RNA3DB,71,rnajp,RMSD,16.934
5t2a_F.csv,RNA3DB,71,alphafold3,RMSD,19.638
5t2a_F.csv,RNA3DB,71,rhofold,RMSD,22.572
5t2a_F.csv,RNA3DB,71,rnacomposer,RMSD,24.434
5t2a_F.csv,RNA3DB,71,rnajp,P-VALUE,3.903658719961456e-05
5t2a_F.csv,RNA3DB,71,alphafold3,P-VALUE,0.0071758956872522
5t2a_F.csv,RNA3DB,71,rhofold,P-VALUE,0.2065464475666401
5t2a_F.csv,RNA3DB,71,rnacomposer,P-VALUE,0.5855439463289516
5t2a_F.csv,RNA3DB,71,rnajp,INF-ALL,0.423
5t2a_F.csv,RNA3DB,71,alphafold3,INF-ALL,0.402
5t2a_F.csv,RNA3DB,71,rhofold,INF-ALL,0.148
5t2a_F.csv,RNA3DB,71,rnacomposer,INF-ALL,0.413
5t2a_F.csv,RNA3DB,71,rnajp,INF-WC,0.351
5t2a_F.csv,RNA3DB,71,alphafold3,INF-WC,0.354
5t2a_F.csv,RNA3DB,71,rhofold,INF-WC,0.0
5t2a_F.csv,RNA3DB,71,rnacomposer,INF-WC,0.592
5t2a_F.csv,RNA3DB,71,rnajp,INF-NWC,
5t2a_F.csv,RNA3DB,71,alphafold3,INF-NWC,
5t2a_F.csv,RNA3DB,71,rhofold,INF-NWC,
5t2a_F.csv,RNA3DB,71,rnacomposer,INF-NWC,
5t2a_F.csv,RNA3DB,71,rnajp,INF-STACK,0.462
5t2a_F.csv,RNA3DB,71,alphafold3,INF-STACK,0.424
5t2a_F.csv,RNA3DB,71,rhofold,INF-STACK,0.218
5t2a_F.csv,RNA3DB,71,rnacomposer,INF-STACK,0.375
5t2a_F.csv,RNA3DB,71,rnajp,DI,40.041
5t2a_F.csv,RNA3DB,71,alphafold3,DI,48.899
5t2a_F.csv,RNA3DB,71,rhofold,DI,152.955
5t2a_F.csv,RNA3DB,71,rnacomposer,DI,59.133
5t2a_F.csv,RNA3DB,71,rnajp,MCQ,39.59
5t2a_F.csv,RNA3DB,71,alphafold3,MCQ,31.76
5t2a_F.csv,RNA3DB,71,rhofold,MCQ,69.99
5t2a_F.csv,RNA3DB,71,rnacomposer,MCQ,34.86
5t2a_F.csv,RNA3DB,71,rnajp,TM-score,0.168
5t2a_F.csv,RNA3DB,71,alphafold3,TM-score,0.187
5t2a_F.csv,RNA3DB,71,rhofold,TM-score,0.143
5t2a_F.csv,RNA3DB,71,rnacomposer,TM-score,0.126
5t2a_F.csv,RNA3DB,71,rnajp,CAD,
5t2a_F.csv,RNA3DB,71,alphafold3,CAD,
5t2a_F.csv,RNA3DB,71,rhofold,CAD,
5t2a_F.csv,RNA3DB,71,rnacomposer,CAD,
5t2a_F.csv,RNA3DB,71,rnajp,BARNABA-RMSD,1.727
5t2a_F.csv,RNA3DB,71,alphafold3,BARNABA-RMSD,2.025
5t2a_F.csv,RNA3DB,71,rhofold,BARNABA-RMSD,2.244
5t2a_F.csv,RNA3DB,71,rnacomposer,BARNABA-RMSD,2.493
5t2a_F.csv,RNA3DB,71,rnajp,BARNABA-eRMSD,1.818
5t2a_F.csv,RNA3DB,71,alphafold3,BARNABA-eRMSD,1.978
5t2a_F.csv,RNA3DB,71,rhofold,BARNABA-eRMSD,2.194
5t2a_F.csv,RNA3DB,71,rnacomposer,BARNABA-eRMSD,1.695
5t2a_F.csv,RNA3DB,71,rnajp,BARNABA-eSCORE,0.98
5t2a_F.csv,RNA3DB,71,alphafold3,BARNABA-eSCORE,1.584
5t2a_F.csv,RNA3DB,71,rhofold,BARNABA-eSCORE,0.357
5t2a_F.csv,RNA3DB,71,rnacomposer,BARNABA-eSCORE,0.909
5t2a_F.csv,RNA3DB,71,rnajp,CLASH,0.0
5t2a_F.csv,RNA3DB,71,alphafold3,CLASH,0.0
5t2a_F.csv,RNA3DB,71,rhofold,CLASH,0.0
5t2a_F.csv,RNA3DB,71,rnacomposer,CLASH,0.0
5t2a_F.csv,RNA3DB,71,rnajp,GDT-TS,0.144
5t2a_F.csv,RNA3DB,71,alphafold3,GDT-TS,0.13
5t2a_F.csv,RNA3DB,71,rhofold,GDT-TS,0.113
5t2a_F.csv,RNA3DB,71,rnacomposer,GDT-TS,0.134
5t2a_F.csv,RNA3DB,71,rnajp,GDT-TS@1,0.07
